================================================================================
 CutterNest Assembly Planner — Ejemplos CSV concatenados
 Documento generado el: 2026-08-20T00:03:18.807Z
================================================================================

================================================================================
 ARCHIVO: frontend/public/assembly-planner/data/ejemplo-universal.csv
================================================================================

# CutterNest Universal v3
# Ejemplo: 6 tipos de muebles diferentes para demostrar universalidad
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
m1-repisa-superior,Repisa Superior M1,390,380,1,si,#D9C2A3,15,"T,B,L,R",1
m1-repisa-inferior,Repisa Inferior M1,390,380,1,si,#D9C2A3,15,"T,B,L,R",1

# --- Submodulo 11: cajon superior del modulo 1 ---
m11-cajon-frente,Frente cajon superior M1,400,180,1,si,#8B5A2B,15,"T,B,L,R",11
m11-cajon-lateral-izq,Lateral cajon superior M1,180,450,1,no,#D9C2A3,15,"T,B,L",11
m11-cajon-lateral-der,Lateral cajon superior M1,180,450,1,no,#D9C2A3,15,"T,B,R",11
m11-cajon-fondo,Fondo cajon superior M1,360,450,1,no,#F2F2F2,15,,11
m11-cajon-base,Base cajon superior M1,360,450,1,si,#D9C2A3,15,"T,B,L,R",11
m11-cajon-tirador,Tirador cajon superior M1,2,20,1,no,#A0A0A0,5,,11

# --- Submodulo 12: cajon inferior del modulo 1 ---
m12-cajon-frente,Frente cajon inferior M1,400,180,1,si,#8B5A2B,15,"T,B,L,R",12
m12-cajon-lateral-izq,Lateral cajon inferior M1,180,450,1,no,#D9C2A3,15,"T,B,L",12
m12-cajon-lateral-der,Lateral cajon inferior M1,180,450,1,no,#D9C2A3,15,"T,B,R",12
m12-cajon-fondo,Fondo cajon inferior M1,360,450,1,no,#F2F2F2,15,,12
m12-cajon-base,Base cajon inferior M1,360,450,1,si,#D9C2A3,15,"T,B,L,R",12
m12-cajon-tirador,Tirador cajon inferior M1,2,20,1,no,#A0A0A0,5,,12

# --- Modulo 2: cajonera doble con repisas superior e inferior ---
m2-base,Base modulo M2,460,520,1,si,#8B5A2B,15,"T,B,L,R",2
m2-tapa,Tapa modulo M2,460,550,1,si,#8B5A2B,15,"T,B,L,R",2
m2-lateral-izq,Lateral izquierdo M2,2300,560,1,no,#8B5A2B,15,"T,B,L",2
m2-lateral-der,Lateral derecho M2,2300,560,1,no,#8B5A2B,15,"T,B,R",2
m2-fondo,Fondo modulo M2,460,2300,1,no,#F2F2F2,15,,2
m2-repisa-superior,Repisa Superior M2,400,380,1,si,#D9C2A3,15,"T,B,L,R",2
m2-repisa-inferior,Repisa Inferior M2,400,380,1,si,#D9C2A3,15,"T,B,L,R",2

# --- Submodulo 21: cajon superior del modulo 2 ---
m21-cajon-frente,Frente cajon superior M2,410,180,1,si,#C19A6B,15,"T,B,L,R",21
m21-cajon-lateral-izq,Lateral cajon superior M2,180,450,1,no,#D9C2A3,15,"T,B,L",21
m21-cajon-lateral-der,Lateral cajon superior M2,180,450,1,no,#D9C2A3,15,"T,B,R",21
m21-cajon-fondo,Fondo cajon superior M2,370,450,1,no,#F2F2F2,15,,21
m21-cajon-base,Base cajon superior M2,370,450,1,si,#D9C2A3,15,"T,B,L,R",21
m21-cajon-tirador,Tirador cajon superior M2,2,20,1,no,#A0A0A0,5,,21

# --- Submodulo 22: cajon inferior del modulo 2 ---
m22-cajon-frente,Frente cajon inferior M2,410,180,1,si,#C19A6B,15,"T,B,L,R",22
m22-cajon-lateral-izq,Lateral cajon inferior M2,180,450,1,no,#D9C2A3,15,"T,B,L",22
m22-cajon-lateral-der,Lateral cajon inferior M2,180,450,1,no,#D9C2A3,15,"T,B,R",22
m22-cajon-fondo,Fondo cajon inferior M2,370,450,1,no,#F2F2F2,15,,22
m22-cajon-base,Base cajon inferior M2,370,450,1,si,#D9C2A3,15,"T,B,L,R",22
m22-cajon-tirador,Tirador cajon inferior M2,2,20,1,no,#A0A0A0,5,,22

# --- Modulo 3: 3 repisas inferiores + 1 repisa superior ---
m3-base,Base modulo M3,500,520,1,si,#C19A6B,15,"T,B,L,R",3
m3-tapa,Tapa modulo M3,500,550,1,si,#C19A6B,15,"T,B,L,R",3
m3-lateral-izq,Lateral izquierdo M3,2300,550,1,no,#C19A6B,15,"T,B,L",3
m3-lateral-der,Lateral derecho M3,2300,550,1,no,#C19A6B,15,"T,B,R",3
m3-fondo,Fondo modulo M3,500,2300,1,no,#F2F2F2,15,,3
m3-repisa-superior,Repisa Superior M3,440,380,1,si,#D9C2A3,15,"T,B,L,R",3
m3-repisa-inferior,Repisa Inferior M3,440,380,3,si,#D9C2A3,15,"T,B,L,R",3

# --- Modulo 4: 3 repisas inferiores + 1 repisa superior ---
m4-base,Base modulo M4,510,520,1,si,#8B5A2B,15,"T,B,L,R",4
m4-tapa,Tapa modulo M4,510,550,1,si,#8B5A2B,15,"T,B,L,R",4
m4-lateral-izq,Lateral izquierdo M4,2300,560,1,no,#8B5A2B,15,"T,B,L",4
m4-lateral-der,Lateral derecho M4,2300,560,1,no,#8B5A2B,15,"T,B,R",4
m4-fondo,Fondo modulo M4,510,2300,1,no,#F2F2F2,15,,4
m4-repisa-superior,Repisa Superior M4,450,380,1,si,#D9C2A3,15,"T,B,L,R",4
m4-repisa-inferior,Repisa Inferior M4,450,380,3,si,#D9C2A3,15,"T,B,L,R",4


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Cocina_Modular.csv
================================================================================

# CutterNest Piezas v1
# Ejemplo de cocina modular
# Estructura global + 4 modulos: bajo mesada fregadero, cajonera triple, alacena y torre horno.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
# --- Estructura global ---
glb-zocalo,Zocalo corrido cocina,2440,100,1,si,#C19A6B,15,"T,B,L,R",estructura
glb-tapa-trabajo,Tapa de trabajo corrida,2440,40,1,si,#D9C2A3,30,"T,B,L,R",estructura
glb-trasera,Panel posterior cocina,2440,600,1,no,#F2F2F2,15,"",estructura
glb-cantonera-izq,Cantonera izquierda,60,60,1,no,#9CA3AF,15,"T,B,L,R",estructura
glb-cantonera-der,Cantonera derecha,60,60,1,no,#9CA3AF,15,"T,B,L,R",estructura
# --- Modulo 1: bajo mesada fregadero con cajon ---
m1-base,Base modulo M1,600,560,1,si,#C19A6B,15,"T,B,L,R",1
m1-tapa,Tapa modulo M1,600,560,1,si,#C19A6B,15,"T,B,L,R",1
m1-lateral-izq,Lateral izquierdo M1,560,700,1,no,#C19A6B,15,"T,B,L",1
m1-lateral-der,Lateral derecho M1,560,700,1,no,#C19A6B,15,"T,B,R",1
m1-fondo,Fondo modulo M1,600,700,1,no,#F2F2F2,15,"",1
m1-repisa-inferior,Repisa inferior M1,520,380,1,si,#D9C2A3,15,"T,B,L,R",1
m11-cajon-frente,Frente cajon inferior M1,400,180,1,si,#8B5A2B,15,"T,B,L,R",11
m11-cajon-lateral-izq,Lateral cajon inferior M1,180,450,1,no,#D9C2A3,15,"T,B,L",11
m11-cajon-lateral-der,Lateral cajon inferior M1,180,450,1,no,#D9C2A3,15,"T,B,R",11
m11-cajon-fondo,Fondo cajon inferior M1,360,450,1,no,#F2F2F2,15,,11
m11-cajon-base,Base cajon inferior M1,360,450,1,si,#D9C2A3,15,"T,B,L,R",11
m11-cajon-tirador,Tirador cajon inferior M1,2,20,1,no,#A0A0A0,5,,11
# --- Modulo 2: cajonera triple ---
m2-base,Base modulo M2,600,560,1,si,#8B5A2B,15,"T,B,L,R",2
m2-tapa,Tapa modulo M2,600,560,1,si,#8B5A2B,15,"T,B,L,R",2
m2-lateral-izq,Lateral izquierdo M2,560,700,1,no,#8B5A2B,15,"T,B,L",2
m2-lateral-der,Lateral derecho M2,560,700,1,no,#8B5A2B,15,"T,B,R",2
m2-fondo,Fondo modulo M2,600,700,1,no,#F2F2F2,15,"",2
m21-cajon-frente,Frente cajon superior M2,400,180,1,si,#C19A6B,15,"T,B,L,R",21
m21-cajon-lateral-izq,Lateral cajon superior M2,180,450,1,no,#D9C2A3,15,"T,B,L",21
m21-cajon-lateral-der,Lateral cajon superior M2,180,450,1,no,#D9C2A3,15,"T,B,R",21
m21-cajon-fondo,Fondo cajon superior M2,360,450,1,no,#F2F2F2,15,,21
m21-cajon-base,Base cajon superior M2,360,450,1,si,#D9C2A3,15,"T,B,L,R",21
m21-cajon-tirador,Tirador cajon superior M2,2,20,1,no,#A0A0A0,5,,21
m22-cajon-frente,Frente cajon medio M2,400,180,1,si,#C19A6B,15,"T,B,L,R",22
m22-cajon-lateral-izq,Lateral cajon medio M2,180,450,1,no,#D9C2A3,15,"T,B,L",22
m22-cajon-lateral-der,Lateral cajon medio M2,180,450,1,no,#D9C2A3,15,"T,B,R",22
m22-cajon-fondo,Fondo cajon medio M2,360,450,1,no,#F2F2F2,15,,22
m22-cajon-base,Base cajon medio M2,360,450,1,si,#D9C2A3,15,"T,B,L,R",22
m22-cajon-tirador,Tirador cajon medio M2,2,20,1,no,#A0A0A0,5,,22
m23-cajon-frente,Frente cajon inferior M2,400,180,1,si,#C19A6B,15,"T,B,L,R",23
m23-cajon-lateral-izq,Lateral cajon inferior M2,180,450,1,no,#D9C2A3,15,"T,B,L",23
m23-cajon-lateral-der,Lateral cajon inferior M2,180,450,1,no,#D9C2A3,15,"T,B,R",23
m23-cajon-fondo,Fondo cajon inferior M2,360,450,1,no,#F2F2F2,15,,23
m23-cajon-base,Base cajon inferior M2,360,450,1,si,#D9C2A3,15,"T,B,L,R",23
m23-cajon-tirador,Tirador cajon inferior M2,2,20,1,no,#A0A0A0,5,,23
# --- Modulo 3: alacena con estantes y puerta ---
m3-base,Base modulo M3,600,320,1,si,#C19A6B,15,"T,B,L,R",3
m3-tapa,Tapa modulo M3,600,320,1,si,#C19A6B,15,"T,B,L,R",3
m3-lateral-izq,Lateral izquierdo M3,320,1200,1,no,#C19A6B,15,"T,B,L",3
m3-lateral-der,Lateral derecho M3,320,1200,1,no,#C19A6B,15,"T,B,R",3
m3-fondo,Fondo modulo M3,600,1200,1,no,#F2F2F2,15,"",3
m3-estante-1,Estante superior M3,540,280,1,si,#D9C2A3,15,"T,B,L,R",3
m3-estante-2,Estante medio M3,540,280,1,si,#D9C2A3,15,"T,B,L,R",3
m3-estante-3,Estante inferior M3,540,280,1,si,#D9C2A3,15,"T,B,L,R",3
m3-puerta,Puerta alacena M3,560,1160,1,no,#FFFFFF,18,"T,B,L,R",3
# --- Modulo 4: torre horno con cajon inferior ---
m4-base,Base modulo M4,600,560,1,si,#8B5A2B,15,"T,B,L,R",4
m4-tapa,Tapa modulo M4,600,560,1,si,#8B5A2B,15,"T,B,L,R",4
m4-lateral-izq,Lateral izquierdo M4,560,1200,1,no,#8B5A2B,15,"T,B,L",4
m4-lateral-der,Lateral derecho M4,560,1200,1,no,#8B5A2B,15,"T,B,R",4
m4-fondo,Fondo modulo M4,600,1200,1,no,#F2F2F2,15,"",4
m4-divisor,Divisor horno M4,560,550,1,no,#C19A6B,15,"T,B,L,R",4
m41-cajon-frente,Frente cajon inferior M4,400,180,1,si,#D9C2A3,15,"T,B,L,R",41
m41-cajon-lateral-izq,Lateral cajon inferior M4,180,450,1,no,#C19A6B,15,"T,B,L",41
m41-cajon-lateral-der,Lateral cajon inferior M4,180,450,1,no,#C19A6B,15,"T,B,R",41
m41-cajon-fondo,Fondo cajon inferior M4,360,450,1,no,#F2F2F2,15,,41
m41-cajon-base,Base cajon inferior M4,360,450,1,si,#C19A6B,15,"T,B,L,R",41
m41-cajon-tirador,Tirador cajon inferior M4,2,20,1,no,#A0A0A0,5,,41


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Comoda_Chifonier.csv
================================================================================

# CutterNest Piezas v1
# Ejemplo de comoda / chifonier
# 5 cajones verticales en un solo modulo, sin estructura global.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
m1-base,Base modulo M1,900,450,1,si,#C19A6B,15,"T,B,L,R",1
m1-tapa,Tapa modulo M1,900,450,1,si,#C19A6B,15,"T,B,L,R",1
m1-lateral-izq,Lateral izquierdo M1,450,600,1,no,#C19A6B,15,"T,B,L",1
m1-lateral-der,Lateral derecho M1,450,600,1,no,#C19A6B,15,"T,B,R",1
m1-fondo,Fondo modulo M1,900,600,1,no,#F2F2F2,15,"",1
m11-cajon-frente,Frente cajon superior M1,400,180,1,si,#8B5A2B,15,"T,B,L,R",11
m11-cajon-lateral-izq,Lateral cajon superior M1,180,450,1,no,#D9C2A3,15,"T,B,L",11
m11-cajon-lateral-der,Lateral cajon superior M1,180,450,1,no,#D9C2A3,15,"T,B,R",11
m11-cajon-fondo,Fondo cajon superior M1,360,450,1,no,#F2F2F2,15,,11
m11-cajon-base,Base cajon superior M1,360,450,1,si,#D9C2A3,15,"T,B,L,R",11
m11-cajon-tirador,Tirador cajon superior M1,2,20,1,no,#A0A0A0,5,,11
m12-cajon-frente,Frente cajon nivel 2 M1,400,180,1,si,#8B5A2B,15,"T,B,L,R",12
m12-cajon-lateral-izq,Lateral cajon nivel 2 M1,180,450,1,no,#D9C2A3,15,"T,B,L",12
m12-cajon-lateral-der,Lateral cajon nivel 2 M1,180,450,1,no,#D9C2A3,15,"T,B,R",12
m12-cajon-fondo,Fondo cajon nivel 2 M1,360,450,1,no,#F2F2F2,15,,12
m12-cajon-base,Base cajon nivel 2 M1,360,450,1,si,#D9C2A3,15,"T,B,L,R",12
m12-cajon-tirador,Tirador cajon nivel 2 M1,2,20,1,no,#A0A0A0,5,,12
m13-cajon-frente,Frente cajon nivel 3 M1,400,180,1,si,#8B5A2B,15,"T,B,L,R",13
m13-cajon-lateral-izq,Lateral cajon nivel 3 M1,180,450,1,no,#D9C2A3,15,"T,B,L",13
m13-cajon-lateral-der,Lateral cajon nivel 3 M1,180,450,1,no,#D9C2A3,15,"T,B,R",13
m13-cajon-fondo,Fondo cajon nivel 3 M1,360,450,1,no,#F2F2F2,15,,13
m13-cajon-base,Base cajon nivel 3 M1,360,450,1,si,#D9C2A3,15,"T,B,L,R",13
m13-cajon-tirador,Tirador cajon nivel 3 M1,2,20,1,no,#A0A0A0,5,,13
m14-cajon-frente,Frente cajon nivel 4 M1,400,180,1,si,#8B5A2B,15,"T,B,L,R",14
m14-cajon-lateral-izq,Lateral cajon nivel 4 M1,180,450,1,no,#D9C2A3,15,"T,B,L",14
m14-cajon-lateral-der,Lateral cajon nivel 4 M1,180,450,1,no,#D9C2A3,15,"T,B,R",14
m14-cajon-fondo,Fondo cajon nivel 4 M1,360,450,1,no,#F2F2F2,15,,14
m14-cajon-base,Base cajon nivel 4 M1,360,450,1,si,#D9C2A3,15,"T,B,L,R",14
m14-cajon-tirador,Tirador cajon nivel 4 M1,2,20,1,no,#A0A0A0,5,,14
m15-cajon-frente,Frente cajon inferior M1,400,180,1,si,#8B5A2B,15,"T,B,L,R",15
m15-cajon-lateral-izq,Lateral cajon inferior M1,180,450,1,no,#D9C2A3,15,"T,B,L",15
m15-cajon-lateral-der,Lateral cajon inferior M1,180,450,1,no,#D9C2A3,15,"T,B,R",15
m15-cajon-fondo,Fondo cajon inferior M1,360,450,1,no,#F2F2F2,15,,15
m15-cajon-base,Base cajon inferior M1,360,450,1,si,#D9C2A3,15,"T,B,L,R",15
m15-cajon-tirador,Tirador cajon inferior M1,2,20,1,no,#A0A0A0,5,,15


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Con_Global_y_Submodulo.csv
================================================================================

# CutterNest Piezas v1
# Ejemplo con estructura global y submódulo.
# - Estructura global: zócalo corrido + corona/tapa corrida.
# - Módulo 1: estantería con estantes regulables.
# - Módulo 2: cajonera con cajón en submódulo 21.
# Las dimensiones base/tapa difieren ligeramente entre módulos para evitar agrupación automática.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo
# --- Estructura global de union (opcional) ---
glb-zocalo-corrido,Zocalo corrido,910,100,1,si,#C19A6B,15,"T,B,L,R",estructura
glb-corona,Corona / Tapa corrida,910,100,1,si,#C19A6B,15,"T,B,L,R",estructura

# --- Modulo 1: estantes ---
m1-base,Base modulo M1,450,520,1,si,#C19A6B,15,"T,B,L,R",1
m1-tapa,Tapa modulo M1,450,550,1,si,#C19A6B,15,"T,B,L,R",1
m1-lateral-izq,Lateral izquierdo M1,2300,550,1,no,#C19A6B,15,"T,B,L",1
m1-lateral-der,Lateral derecho M1,2300,550,1,no,#C19A6B,15,"T,B,R",1
m1-fondo,Fondo modulo M1,450,2300,1,no,#F2F2F2,15,,1
m1-estante,Estante regulable M1,390,380,4,si,#D9C2A3,15,"T,B,L,R",1

# --- Modulo 2: cajonera ---
m2-base,Base modulo M2,460,520,1,si,#8B5A2B,15,"T,B,L,R",2
m2-tapa,Tapa modulo M2,460,550,1,si,#8B5A2B,15,"T,B,L,R",2
m2-lateral-izq,Lateral izquierdo M2,2300,560,1,no,#8B5A2B,15,"T,B,L",2
m2-lateral-der,Lateral derecho M2,2300,560,1,no,#8B5A2B,15,"T,B,R",2
m2-fondo,Fondo modulo M2,460,2300,1,no,#F2F2F2,15,,2

# --- Submodulo 21: cajon dentro del modulo 2 ---
m21-cajon-frente,Frente cajon M2,400,180,1,si,#D9C2A3,15,"T,B,L,R",21
m21-cajon-lateral-izq,Lateral cajon M2,180,450,1,no,#D9C2A3,15,"T,B,L",21
m21-cajon-lateral-der,Lateral cajon M2,180,450,1,no,#D9C2A3,15,"T,B,R",21
m21-cajon-fondo,Fondo cajon M2,360,450,1,no,#F2F2F2,15,,21
m21-cajon-base,Base cajon M2,360,450,1,si,#D9C2A3,15,"T,B,L,R",21
m21-cajon-tirador,Tirador cajon M2,2,20,1,no,#A0A0A0,5,,21


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Librero_Alto_con_Soportes.csv
================================================================================

# CutterNest Piezas v1
# Ejemplo: librero alto con soportes verticales e intermedios.
# - Estructura global: zocalo corrido, tapa corrida, panel posterior, patas y tirantes a pared.
# - Modulo 1: librero izquierdo de 2230 mm de alto con 3 estantes, montante central,
#   4 divisores verticales por lado (inferior, medio inferior, medio superior, superior)
#   para reforzar cada hueco entre estantes/base/tapa, y travesano trasero.
# - Modulo 2: librero derecho de 2230 mm de alto con la misma configuracion.
# Las dimensiones base/tapa difieren ligeramente para evitar agrupacion automatica.
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo

# --- Estructura global ---
glb-zocalo,Zocalo corrido librero,1880,100,1,si,#C19A6B,15,"T,B,L,R",estructura
glb-tapa,Tapa corrida librero,1880,40,1,si,#D9C2A3,30,"T,B,L,R",estructura
glb-panel-posterior,Panel posterior librero,1880,2230,1,no,#F2F2F2,15,,estructura
glb-pata,Pata regulable,80,120,4,no,#A0A0A0,15,,estructura
glb-tirante-pared,Tirante anclaje pared,80,80,2,no,#A0A0A0,15,,estructura

# --- Modulo 1: librero izquierdo alto ---
m1-base,Base modulo M1,900,350,1,si,#C19A6B,15,"T,B,L,R",1
m1-tapa,Tapa modulo M1,900,350,1,si,#C19A6B,15,"T,B,L,R",1
m1-lateral-izq,Lateral izquierdo M1,350,2230,1,no,#C19A6B,15,"T,B,L",1
m1-lateral-der,Lateral derecho M1,350,2230,1,no,#C19A6B,15,"T,B,R",1
m1-fondo,Fondo modulo M1,900,2230,1,no,#F2F2F2,15,,1
m1-montante-central,Montante central M1,350,2230,1,no,#D9C2A3,15,"T,B,L,R",1
m1-travesano,Travesano trasero M1,820,60,1,si,#D9C2A3,15,"T,B,L,R",1
m1-divisor-inf-izq,Divisor inferior izquierdo M1,30,400,1,no,#C19A6B,15,"T,B,L,R",1
m1-divisor-inf-der,Divisor inferior derecho M1,30,400,1,no,#C19A6B,15,"T,B,L,R",1
m1-divisor-med-inf-izq,Divisor medio inferior izquierdo M1,30,400,1,no,#D9C2A3,15,"T,B,L,R",1
m1-divisor-med-inf-der,Divisor medio inferior derecho M1,30,400,1,no,#D9C2A3,15,"T,B,L,R",1
m1-divisor-med-sup-izq,Divisor medio superior izquierdo M1,30,400,1,no,#C19A6B,15,"T,B,L,R",1
m1-divisor-med-sup-der,Divisor medio superior derecho M1,30,400,1,no,#C19A6B,15,"T,B,L,R",1
m1-divisor-sup-izq,Divisor superior izquierdo M1,30,400,1,no,#D9C2A3,15,"T,B,L,R",1
m1-divisor-sup-der,Divisor superior derecho M1,30,400,1,no,#D9C2A3,15,"T,B,L,R",1
m1-estante-inf,Estante inferior M1,820,200,1,si,#D9C2A3,15,"T,B,L,R",1
m1-estante-med,Estante medio M1,820,200,1,si,#D9C2A3,15,"T,B,L,R",1
m1-estante-sup,Estante superior M1,820,200,1,si,#D9C2A3,15,"T,B,L,R",1

# --- Modulo 2: librero derecho alto ---
m2-base,Base modulo M2,910,350,1,si,#8B5A2B,15,"T,B,L,R",2
m2-tapa,Tapa modulo M2,910,350,1,si,#8B5A2B,15,"T,B,L,R",2
m2-lateral-izq,Lateral izquierdo M2,350,2230,1,no,#8B5A2B,15,"T,B,L",2
m2-lateral-der,Lateral derecho M2,350,2230,1,no,#8B5A2B,15,"T,B,R",2
m2-fondo,Fondo modulo M2,910,2230,1,no,#F2F2F2,15,,2
m2-montante-central,Montante central M2,350,2230,1,no,#D9C2A3,15,"T,B,L,R",2
m2-travesano,Travesano trasero M2,830,60,1,si,#D9C2A3,15,"T,B,L,R",2
m2-divisor-inf-izq,Divisor inferior izquierdo M2,30,400,1,no,#8B5A2B,15,"T,B,L,R",2
m2-divisor-inf-der,Divisor inferior derecho M2,30,400,1,no,#8B5A2B,15,"T,B,L,R",2
m2-divisor-med-inf-izq,Divisor medio inferior izquierdo M2,30,400,1,no,#D9C2A3,15,"T,B,L,R",2
m2-divisor-med-inf-der,Divisor medio inferior derecho M2,30,400,1,no,#D9C2A3,15,"T,B,L,R",2
m2-divisor-med-sup-izq,Divisor medio superior izquierdo M2,30,400,1,no,#8B5A2B,15,"T,B,L,R",2
m2-divisor-med-sup-der,Divisor medio superior derecho M2,30,400,1,no,#8B5A2B,15,"T,B,L,R",2
m2-divisor-sup-izq,Divisor superior izquierdo M2,30,400,1,no,#D9C2A3,15,"T,B,L,R",2
m2-divisor-sup-der,Divisor superior derecho M2,30,400,1,no,#D9C2A3,15,"T,B,L,R",2
m2-estante-inf,Estante inferior M2,830,200,1,si,#D9C2A3,15,"T,B,L,R",2
m2-estante-med,Estante medio M2,830,200,1,si,#D9C2A3,15,"T,B,L,R",2
m2-estante-sup,Estante superior M2,830,200,1,si,#D9C2A3,15,"T,B,L,R",2


================================================================================
 ARCHIVO: docs/Ejemplo_CSV_Universal.csv
================================================================================

# CutterNest Universal v3
# Ejemplo: 6 tipos de muebles diferentes para demostrar universalidad
id,nombre,ancho,alto,cantidad,rotate,color,espesor,cantos,modulo

# --- M1: Cajonera doble (cabinet) ---
m1-base,Base cajonera,450,520,1,si,#C19A6B,15,"T,B,L,R",1
m1-tapa,Tapa cajonera,450,550,1,si,#C19A6B,15,"T,B,L,R",1
m1-lateral-izq,Lateral izquierdo,2300,550,1,no,#C19A6B,15,"T,B,L",1
m1-lateral-der,Lateral derecho,2300,550,1,no,#C19A6B,15,"T,B,R",1
m1-fondo,Fondo cajonera,450,2300,1,no,#F2F2F2,15,,1
m1-repisa-superior,Repisa superior,390,380,1,si,#D9C2A3,15,"T,B,L,R",1
m1-repisa-inferior,Repisa inferior,390,380,1,si,#D9C2A3,15,"T,B,L,R",1
m11-cajon-frente,Frente cajon superior,400,180,1,si,#8B5A2B,15,"T,B,L,R",11
m11-cajon-lateral-izq,Lateral cajon sup,180,450,1,no,#D9C2A3,15,"T,B,L",11
m11-cajon-lateral-der,Lateral cajon sup der,180,450,1,no,#D9C2A3,15,"T,B,R",11
m11-cajon-fondo,Fondo cajon sup,360,450,1,no,#F2F2F2,15,,11
m11-cajon-base,Base cajon sup,360,450,1,si,#D9C2A3,15,"T,B,L,R",11
m11-cajon-tirador,Tirador cajon sup,2,20,1,no,#A0A0A0,5,,11
m12-cajon-frente,Frente cajon inferior,400,180,1,si,#8B5A2B,15,"T,B,L,R",12
m12-cajon-lateral-izq,Lateral cajon inf,180,450,1,no,#D9C2A3,15,"T,B,L",12
m12-cajon-lateral-der,Lateral cajon inf der,180,450,1,no,#D9C2A3,15,"T,B,R",12
m12-cajon-fondo,Fondo cajon inf,360,450,1,no,#F2F2F2,15,,12
m12-cajon-base,Base cajon inf,360,450,1,si,#D9C2A3,15,"T,B,L,R",12
m12-cajon-tirador,Tirador cajon inf,2,20,1,no,#A0A0A0,5,,12

# --- M2: Librero alto (shelving) ---
m2-base,Base librero,900,350,1,si,#C19A6B,15,"T,B,L,R",2
m2-tapa,Tapa librero,900,350,1,si,#C19A6B,15,"T,B,L,R",2
m2-lateral-izq,Lateral librero izq,350,2230,1,no,#C19A6B,15,"T,B,L",2
m2-lateral-der,Lateral librero der,350,2230,1,no,#C19A6B,15,"T,B,R",2
m2-fondo,Fondo librero,900,2230,1,no,#F2F2F2,15,,2
m2-montante-central,Montante central,350,2230,1,no,#D9C2A3,15,"T,B,L,R",2
m2-travesano,Travesano trasero,820,60,1,si,#D9C2A3,15,"T,B,L,R",2
m2-divisor-inf-izq,Divisor inf izq,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-divisor-inf-der,Divisor inf der,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-divisor-med-izq,Divisor med izq,30,400,1,no,#D9C2A3,15,"T,B,L,R",2
m2-divisor-med-der,Divisor med der,30,400,1,no,#D9C2A3,15,"T,B,L,R",2
m2-divisor-sup-izq,Divisor sup izq,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-divisor-sup-der,Divisor sup der,30,400,1,no,#C19A6B,15,"T,B,L,R",2
m2-estante-inf,Estante inferior,820,200,1,si,#D9C2A3,15,"T,B,L,R",2
m2-estante-med,Estante medio,820,200,1,si,#D9C2A3,15,"T,B,L,R",2
m2-estante-sup,Estante superior,820,200,1,si,#D9C2A3,15,"T,B,L,R",2

# --- M3: Mesa de centro (table) ---
m3-tablero,Tablero mesa,800,800,1,si,#8B5A2B,30,"T,B,L,R",3
m3-pata-izq-front,Pata izquierda frontal,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-pata-der-front,Pata derecha frontal,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-pata-izq-back,Pata izquierda trasera,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-pata-der-back,Pata derecha trasera,80,450,1,no,#C19A6B,15,"T,B,L,R",3
m3-estante-inf,Estante inferior,600,20,1,si,#D9C2A3,15,"T,B,L,R",3

# --- M4: Silla (seating) ---
m4-asiento,Asiento silla,450,450,1,si,#C19A6B,15,"T,B,L,R",4
m4-respaldo,Respaldo silla,450,500,1,no,#C19A6B,15,"T,B,L,R",4
m4-pata-front-izq,Pata frontal izquierda,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-pata-front-der,Pata frontal derecha,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-pata-back-izq,Pata trasera izquierda,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-pata-back-der,Pata trasera derecha,40,450,1,no,#8B5A2B,15,"T,B,L,R",4
m4-travesano-front,Travesano frontal,370,40,1,si,#D9C2A3,15,"T,B,L,R",4
m4-travesano-back,Travesano trasero,370,40,1,si,#D9C2A3,15,"T,B,L,R",4

# --- M5: Ropero con puertas (wardrobe) ---
m5-base,Base ropero,1200,600,1,si,#C19A6B,15,"T,B,L,R",5
m5-tapa,Tapa ropero,1200,600,1,si,#C19A6B,15,"T,B,L,R",5
m5-lateral-izq,Lateral ropero izq,600,2200,1,no,#C19A6B,15,"T,B,L",5
m5-lateral-der,Lateral ropero der,600,2200,1,no,#C19A6B,15,"T,B,R",5
m5-fondo,Fondo ropero,1200,2200,1,no,#F2F2F2,15,,5
